id	Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
line279	GOTERM_MF_FAT	GO:0035613~RNA stem-loop binding	3	0.326441785	0.073149805	EIF4A3, EPRS, DAZAP1	706	10	15478	6.577053824	1	0.919574523	71.04994732
line280	GOTERM_MF_FAT	GO:0042802~identical protein binding	74	8.052230686	0.073264637	LDHB, S100A6, S100A5, SEPHS1, NIF3L1, TSG101, UBE2G2, ESD, GRIN3A, GSTM5, CBX5, BTK, KLHL7, KCNK9, CLK3, HSF1, SLK, IAPP, TARDBP, MGLL, ROBO2, NOS2, OLIG2, NR2F2, MUC13, SP100, RELA, VIL1, SF1, ADIPOR1, COQ9, PRPF3, NTSR1, MCM6, ST13, RAB11FIP4, TARS, PSME2, CNTN2, MAPRE1, KCNH2, OAT, CAV1, MCL1, GGCT, USP2, USP4, PFKFB1, PSMA7, DAZAP2, CCL4, GJC3, UGT1A9, MTMR1, HAND1, OXCT1, CD4, THBS1, ACSL6, TERF1, DMBX1, ACTB, UAP1, FLT3, CIDEA, TSN, SOD1, FOXP2, RASSF3, PPP1R9A, SFRP1, P2RX2, SUMF1, PDCD6	706	1358	15478	1.194653861	1	0.914686445	71.10842214
line281	GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	86	9.357997824	0.073272249	NRP1, ATP6AP2, GPR161, TSG101, WNT3A, ZNF675, TERF2IP, BMP15, LRRC15, VIPR2, WNT1, CDKN2A, DYNLL1, DIRAS3, HSF1, CTGF, TARDBP, MC5R, CDK5RAP3, NOS2, NR2F2, MT3, ANGPT4, MADD, INHA, NTSR1, GRM1, CDK5, PKIA, PRKCD, CRHR1, PDCL3, CHRM5, RELT, ARRB2, INHBE, GRM7, TXN, WNT9B, PLA2G6, KSR1, PTAFR, CAV3, FGD2, CAV1, FGR, PKHD1, PFKFB1, MST1, TRPT1, POU1F1, CCL4, TRIB1, LIF, HCRTR1, TNFRSF1A, FGA, LRRTM3, RTN4RL2, HRG, CD4, THBS1, HRC, PCIF1, KLB, FLT3, GRXCR1, TAF7, BIRC7, SOD1, CDKN3, CORO1C, PPP1R9A, TSC1, SFRP1, EPHA8, CD300A, RASSF2, LTB4R2, PTPN1, SYNGAP1, DUSP8, PPP2R3C, VLDLR, ADAR, MTNR1A	754	1611	16650	1.178815405	1	0.91147441	77.24673328
line282	GOTERM_BP_FAT	GO:0006518~peptide metabolic process	47	5.114254625	0.073357655	NCBP2, PAM, MRPL41, CORIN, CNDP1, GGCT, ATP6AP2, RBM3, RPLP0P6, CNOT2, SYNCRIP, MTIF2, GSTM5, UHMK1, GLRX2, YBX2, MPV17L2, LRRTM3, EIF3H, SLC25A3, MRPL37, THBS1, MRPL35, MARS, MRPS26, SEC11C, MRPS22, SEC11A, PAIP1, EPRS, ILF3, SSB, SOD1, RSL1D1, TARS, EIF4A3, TSC1, MRPL28, POLDIP3, TSFM, MRPL49, AARS2, ZNF385A, TRMT112, EIF4E2, PTAFR, ADAR	754	818	16650	1.268783278	1	0.910628355	77.28749489
line283	GOTERM_BP_FAT	GO:1901700~response to oxygen-containing compound	79	8.596300326	0.073870677	CSH1, SLC5A5, WNT3A, LY86, AP3S1, GRIN3A, KCNJ11, ACVR1C, BTK, WNT1, AKR1C4, HSF1, GPX5, CTGF, GNPAT, GNG2, NOS2, ASPH, NR2F2, GNG7, MT3, GPR173, RBBP4, SP100, CYP1A1, STX2, CYP11A1, RELA, KRT13, ADIPOR1, CDK6, NPAS4, PRKCD, CDK5, HNRNPU, CRHR1, CHRM5, SSTR3, RELT, TXN, WNT9B, PLA2G6, ATP6V1G3, CA2, VAMP2, RAB10, PTAFR, OTUD5, PAM, CAV1, PFKFB1, ATP6V1G1, ATP6V1B1, TRIB1, GLRX2, HCRTR1, TNFRSF1A, FOLR2, FOLR1, OXCT1, PPP2CB, HLA-DRB4, CD4, TFF1, THBS1, DEFB1, ESRRA, GJB6, SOD1, DBH, HDAC5, P2RX1, TSC1, SFRP1, CXCL16, P2RX2, DENND4C, AVPR1A, PTPN1	754	1466	16650	1.189970001	1	0.911086808	77.53088898
line284	GOTERM_BP_FAT	GO:0009566~fertilization	13	1.414581066	0.073928348	HOXD9, ZP2, ZPBP, STX2, FETUB, TDRKH, BPY2C, KLHL10, INSL6, NR2F2, OR1D2, HOXD10, PKDREJ	754	166	16650	1.729331118	1	0.910163495	77.55809484
line285	GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	186	20.23939064	0.074204028	LDHB, POTEKP, S100A6, ALDH1L1, SLC22A13, ATP6AP2, WNT3A, SYT3, TLR1, RGL4, WNT1, HMCN1, KCNK9, VPS13C, CLK3, HTRA1, RNASE7, IGLV6-57, GNG2, ROBO2, MUC13, GNG7, F11, ABCC11, KRT13, LYPLA1, ST13, UNC13D, RELT, ARRB2, KRT15, PSMA3, NEU1, VAMP2, RAB10, VPS26A, WFDC2, MDH2, FXYD2, PAM, CAV1, GGCT, FGR, PKHD1, MST1, KMO, EPHA10, ATP6V1B1, PSMA7, LGALS3BP, KRT28, PSMB6, ZPBP, FGA, FOLR1, EIF3H, KLKB1, HLA-DRB4, PABPC3, RNF11, TMED10, SLC30A3, DEFB1, LPO, NTF4, SEC11A, AK2, SLC6A17, TAX1BP1, KRT32, MUC4, REEP5, LGALS7B, SFRP1, CD300A, CD209, ALDH2, MYH14, PDCD6, MYLK, SLC5A12, RHO, DUT, CSH1, UQCRC2, PTGES3, SLC45A2, HIST4H4, SLC5A5, ARSF, TSG101, GPR161, ESD, AP3S1, LRRC15, PDCD2, GPC4, FAM168B, COPB2, AKR1C4, DYNLL1, SLK, SEMA3G, DNAJC11, SLC25A3, KLK11, NPC1L1, SEC24D, NT5E, MLANA, AHNAK, IAH1, MT3, ARL1, SVOP, NLRP4, APCS, ZP2, STX2, ACO1, VIL1, PRG2, PADI2, IGFALS, CACNG3, PIGR, NRXN1, WLS, PRKCD, CD84, RAB11FIP4, PFDN2, TARS, EVPL, PSME2, OTOF, TXN, SERPINB4, CAND1, PLLP, CA2, CUX2, CA1, SMS, C9, GPRC5C, SNX15, NDUFB9, ATP6V1G1, ITM2C, CPN2, SUMO3, UGT1A9, PPP2CB, FAT2, SEC22B, HSPA4, HRG, RTN4RL2, C2, FUT2, THBS1, CRIM1, MARS, PHLDA1, DPT, ACTB, RNASE1, HPN, TMC8, FETUB, ATP5F1, COL15A1, STAB2, DBH, SOD1, CD19, CDH16, NEB, MEP1A, DENND4C, MAT2B, SH3BGRL3, GGNBP2, ORM2, TRMT112	679	3611	14527	1.102025434	1	0.995072815	69.12188396
line286	GOTERM_BP_FAT	GO:0002762~negative regulation of myeloid leukocyte differentiation	6	0.652883569	0.074392624	APCS, SFRP1, ZNF675, CDK6, INHA, TRIB1	754	50	16650	2.649867374	1	0.91047592	77.77597684
line287	GOTERM_BP_FAT	GO:0050819~negative regulation of coagulation	6	0.652883569	0.074392624	F11, FGA, KLKB1, HRG, THBS1, PRKCD	754	50	16650	2.649867374	1	0.91047592	77.77597684
line288	GOTERM_MF_FAT	GO:0015294~solute:cation symporter activity	9	0.979325354	0.074637052	SLC45A2, SLC5A5, SLC2A10, SLC5A4, SLC17A3, SLC17A2, SLC13A4, SLC6A17, SLC28A2	706	97	15478	2.034140358	1	0.913547571	71.79875552
line289	GOTERM_BP_FAT	GO:1903393~positive regulation of adherens junction organization	4	0.435255713	0.074914663	LIMS1, TSC1, SFRP1, HRG	754	22	16650	4.014950567	1	0.910957687	78.01856998
line290	GOTERM_BP_FAT	GO:0035590~purinergic nucleotide receptor signaling pathway	4	0.435255713	0.074914663	P2RX1, GPR171, P2RX2, PTAFR	754	22	16650	4.014950567	1	0.910957687	78.01856998
line291	GOTERM_BP_FAT	GO:0009165~nucleotide biosynthetic process	21	2.285092492	0.074975793	ERH, GPR161, ATP5F1, AK2, KMO, OAS2, DGUOK, SLC26A1, VIPR2, ATP5G3, PRPSAP2, AFMID, CRHR1, GRM7, LTB4R2, MC5R, NOS2, ATP5J, DUT, MTNR1A, DCAKD	754	313	16650	1.481555241	1	0.910058216	78.0468124
line292	GOTERM_BP_FAT	GO:0006936~muscle contraction	22	2.39390642	0.075248191	CAV3, MYL7, KCND3, CAV1, MYLPF, SOD1, KCNIP2, TNNI3, NEB, P2RX1, CTGF, NMUR2, P2RX2, PLA2G6, SMPX, MYH14, ASPH, KCNH2, MYLK, PTAFR, HRC, SCN4A	754	331	16650	1.467700962	1	0.909794645	78.17224425
line293	GOTERM_BP_FAT	GO:0046425~regulation of JAK-STAT cascade	12	1.305767138	0.075346389	LIF, TNFRSF1A, CAV1, HSF1, LRRTM3, CD300A, FLT3, MST1, ADIPOR1, RTN4RL2, LRRC15, CDK5	754	149	16650	1.778434479	1	0.909010092	78.2172947
line294	GOTERM_BP_FAT	GO:1904892~regulation of STAT cascade	12	1.305767138	0.075346389	LIF, TNFRSF1A, CAV1, HSF1, LRRTM3, CD300A, FLT3, MST1, ADIPOR1, RTN4RL2, LRRC15, CDK5	754	149	16650	1.778434479	1	0.909010092	78.2172947
line295	GOTERM_BP_FAT	GO:0044057~regulation of system process	31	3.373231774	0.075567239	CAV3, FXYD2, CAV1, CORIN, ATP1B2, KCNIP2, GJC3, KCNJ11, FGA, CTGF, NMUR2, MGLL, NOS2, ASPH, HRC, KCND3, CACNG3, INHA, DBH, NTSR1, SOD1, TNNI3, GRM1, FOXN4, CRHR1, ABCG5, P2RX1, AVPR1A, PLA2G6, KCNH2, PTAFR	754	504	16650	1.358232285	1	0.908596552	78.31829241
line296	GOTERM_BP_FAT	GO:0048863~stem cell differentiation	9	0.979325354	0.075788552	LIF, ZNF281, NTF4, SOX21, SFRP1, MEOX1, WNT3A, CDK6, ERCC2	754	98	16650	2.027959725	1	0.908186769	78.41905629
line297	GOTERM_MF_FAT	GO:0001614~purinergic nucleotide receptor activity	4	0.435255713	0.076178078	P2RX1, GPR171, P2RX2, PTAFR	706	22	15478	3.986093227	1	0.912945586	72.55543534
line298	GOTERM_MF_FAT	GO:0016502~nucleotide receptor activity	4	0.435255713	0.076178078	P2RX1, GPR171, P2RX2, PTAFR	706	22	15478	3.986093227	1	0.912945586	72.55543534
line299	GOTERM_BP_FAT	GO:0071495~cellular response to endogenous stimulus	65	7.072905332	0.076372741	CSH1, PTGES3, NCBP2, SLC5A5, CNOT2, AP3S1, BMP15, KCNJ11, WNT1, AKR1C4, HSF1, CTGF, SPINT2, HTRA1, POU4F2, GNG2, ROBO2, GPHB5, NR2F2, GNG7, MT3, GPR173, CYP11A1, RELA, VIL1, ADIPOR1, PADI2, NPAS4, PRKCD, HNRNPU, CRHR1, EIF4A3, SSTR3, ARRB2, ESRP2, ATP6V1G3, VAMP2, CA2, RAB10, PTAFR, CAV3, LIMS1, CAV1, EID2, ATP6V1G1, ATP6V1B1, HCRTR1, FOLR2, FOLR1, VWC2, THBS1, FOXD1, ESRRA, KLB, FLT3, TAF7, CIDEA, SOD1, HDAC5, TSC1, SFRP1, EPHA8, AVPR1A, DENND4C, PTPN1	754	1185	16650	1.211261458	1	0.908865107	78.68290772
line300	GOTERM_BP_FAT	GO:0010647~positive regulation of cell communication	83	9.031556039	0.07661918	SPIN1, NRP1, ATP6AP2, WNT3A, LY86, TNFSF14, TERF2IP, LGR6, BMP15, RGL2, WNT1, SHD, CDKN2A, DYNLL1, HSF1, CTGF, TARDBP, RSPO3, SNAP47, CDK5RAP3, PSMD5, ASPH, MT3, MADD, RELA, HRK, ADIPOR1, UBE2I, INHA, WLS, NRXN1, NTSR1, GRM1, PRKCD, RELT, ARRB2, INHBE, PSME2, PSMA3, TXN, CNTN2, PLA2G6, CA2, CUX2, VAMP2, KSR1, NEK6, FGD2, CAV1, MFNG, MCL1, FGR, TRIM13, PSMA7, CCL4, ITM2C, HSH2D, LIF, HCRTR1, TNFRSF1A, PSMB6, FGA, OXCT1, HLA-DRB4, CD4, THBS1, FOXD1, WDFY1, ERH, KLB, FLT3, BIRC7, SOD1, PLEKHF1, PPP1R9A, SFRP1, EPHA8, CD300A, GOLPH3, P2RX2, RASSF2, PTPN1, ZNF385A	754	1555	16650	1.178665552	1	0.908534476	78.79329281
line301	GOTERM_BP_FAT	GO:0043299~leukocyte degranulation	7	0.761697497	0.077327058	CD84, UNC13D, FGR, CD300A, VAMP2, PTAFR, BTK	754	66	16650	2.342054497	1	0.909566315	79.10735826
line302	GOTERM_BP_FAT	GO:0060249~anatomical structure homeostasis	23	2.502720348	0.077686133	ACTB, PTGES3, CAV3, HIST4H4, SP100, MAK, POLE, NXNL1, ZNF675, TERF2IP, PIGR, SOD1, MUC6, HNRNPU, MUC4, CTGF, IAPP, KLHL10, TFF1, CA2, MUC13, RHO, TERF1	754	352	16650	1.44287286	1	0.909567522	79.26497774
line303	GOTERM_BP_FAT	GO:0035725~sodium ion transmembrane transport	11	1.19695321	0.0793452	CAV3, FXYD2, SLC5A5, TRPM5, SLC17A3, SLC24A4, SCN3A, ATP1B2, SLC17A2, SLC13A4, SCN4A	754	133	16650	1.826349694	1	0.913265164	79.97870966
line304	GOTERM_BP_FAT	GO:0021510~spinal cord development	9	0.979325354	0.079365282	WNT1, WNT3A, GDPD5, ROBO2, OLIG2, HOXD10, VLDLR, ERCC2, FOXN4	754	99	16650	2.007475283	1	0.912305782	79.98720425
line305	GOTERM_MF_FAT	GO:0005109~frizzled binding	5	0.544069641	0.079583978	WNT1, SFRP1, RSPO3, WNT3A, WNT9B	706	36	15478	3.044932326	1	0.917553013	74.16073603
line306	GOTERM_MF_FAT	GO:0022838~substrate-specific channel activity	28	3.046789989	0.079906887	FXYD2, JPH3, SCN3A, GRIN3A, SLC26A1, KCNIP2, KCNJ11, KCNJ13, KCNK9, KCNQ3, SLC24A4, NMUR2, TTYH1, MTMR6, KCND3, HPN, TRPM6, TRPM5, CACNG3, TMC1, AQP10, P2RX1, SLC17A3, GRM7, P2RX2, KCNH2, SCN4A, PKDREJ	706	445	15478	1.379456982	1	0.913637436	74.30826816
line307	GOTERM_BP_FAT	GO:0019941~modification-dependent protein catabolic process	35	3.808487486	0.080895093	CAV3, CAV1, USP2, TSG101, USP4, UBE2G2, BAP1, TRIM13, PSMA7, TRIB1, KLHL7, WNT1, CDKN2A, N4BP1, PSMB6, KBTBD4, FBXW5, PPP2CB, RNF11, TAF9, CDK5RAP3, PSMD5, USP33, UBE2A, UBE2I, PDCL3, RNF7, ARRB2, PSME2, PSMA3, USP47, BUB1B, FAF2, FBXO15, USP26	754	585	16650	1.321158947	1	0.915506617	80.62436745
line308	GOTERM_BP_FAT	GO:0008344~adult locomotory behavior	8	0.870511425	0.081360869	DMBX1, HOXD9, NTF4, TSC1, ARRB2, CNTN2, NTSR1, HOXD10	754	83	16650	2.128407529	1	0.915770075	80.81450908
line309	GOTERM_BP_FAT	GO:0070613~regulation of protein processing	8	0.870511425	0.081360869	HPN, C9, KLKB1, CNTN2, BIRC7, SUSD4, C2, THBS1	754	83	16650	2.128407529	1	0.915770075	80.81450908
line310	GOTERM_BP_FAT	GO:0007411~axon guidance	16	1.741022851	0.081699636	NRP1, WNT3A, KIF5C, DPYSL5, NRXN1, CDK5, SEMA3G, EPHA8, BCL11B, MEG3, CNTN2, POU4F2, ROBO2, EPYC, FOXD1, USP33	754	223	16650	1.584375112	1	0.915693159	80.95168879
line311	GOTERM_BP_FAT	GO:0034333~adherens junction assembly	7	0.761697497	0.081860705	CORO1C, LIMS1, TSC1, SFRP1, TESK2, HRG, THBS1	754	67	16650	2.30709846	1	0.915144151	81.0165851
line312	GOTERM_BP_FAT	GO:0007565~female pregnancy	14	1.523394995	0.082313576	PAM, UBE2A, CORIN, MST1, SOD1, STOX2, ACVR1C, DAZAP1, LIF, CRHR1, HSF1, PLA2G6, NR2F2, EPYC	754	187	16650	1.653214939	1	0.915373826	81.19792893
line313	GOTERM_BP_FAT	GO:1901293~nucleoside phosphate biosynthetic process	21	2.285092492	0.083022328	ERH, GPR161, ATP5F1, AK2, KMO, OAS2, DGUOK, SLC26A1, VIPR2, ATP5G3, PRPSAP2, AFMID, CRHR1, GRM7, LTB4R2, MC5R, NOS2, ATP5J, DUT, MTNR1A, DCAKD	754	316	16650	1.467489843	1	0.916272511	81.47844116
line314	GOTERM_BP_FAT	GO:1903169~regulation of calcium ion transmembrane transport	10	1.088139282	0.083235562	CRHR1, CAV3, JPH3, CD19, WNT3A, PLA2G6, ASPH, NTSR1, HRC, AHNAK	754	117	16650	1.887369925	1	0.915869232	81.56205609
line315	GOTERM_BP_FAT	GO:0010669~epithelial structure maintenance	4	0.435255713	0.083376217	TFF1, MUC6, MUC13, MUC4	754	23	16650	3.840387499	1	0.915277865	81.61701407
line316	GOTERM_CC_FAT	GO:0005761~mitochondrial ribosome	8	0.870511425	0.0835713	MRPS26, MRPL41, MRPL28, MPV17L2, MRPS22, MRPL49, MRPL37, MRPL35	679	81	14527	2.113056601	1	0.995964475	73.55545077
line317	GOTERM_CC_FAT	GO:0000313~organellar ribosome	8	0.870511425	0.0835713	MRPS26, MRPL41, MRPL28, MPV17L2, MRPS22, MRPL49, MRPL37, MRPL35	679	81	14527	2.113056601	1	0.995964475	73.55545077
line318	GOTERM_BP_FAT	GO:0031327~negative regulation of cellular biosynthetic process	79	8.596300326	0.083908219	HIST4H4, NIF3L1, TSG101, CNOT2, ZNF12, SYNCRIP, ZNF675, ZNF254, CBX5, SSX4B, PGP, CDC45, CDKN2A, HSF1, TARDBP, POU4F2, OLIG2, NR2F2, TWIST2, MT3, NFX1, ZNF281, SP100, ARID5B, RELA, SF1, UBE2I, INHA, PKIA, CDK5, MXD3, PURB, HNRNPU, HOXD9, EIF4A3, PFDN5, GRM7, SIX1, TXN, ZNF431, CUX2, LIMS1, CAV1, EID2, TNRC18, USP2, GLIS1, MST1, TRIM13, POU1F1, CCL4, ITM2C, PRDM13, ANKRD33, MEIS2, HAND1, MEG3, CC2D1B, FOXD1, TERF1, DMBX1, AEBP2, ESRRA, RFX5, TAF7, SIRT5, EPRS, ILF3, SMC3, FOXP2, HDAC5, TSC1, SFRP1, LTB4R2, USP47, EIF4E2, DNAJB6, VLDLR, ADAR	754	1480	16650	1.178713528	1	0.915710071	81.82348221
line319	GOTERM_MF_FAT	GO:0051540~metal cluster binding	7	0.761697497	0.084020523	NFU1, ACO2, ACO1, POLE, ATP5J, GLRX2, ERCC2	706	67	15478	2.290516257	1	0.919831572	76.11984077
line320	GOTERM_MF_FAT	GO:0051536~iron-sulfur cluster binding	7	0.761697497	0.084020523	NFU1, ACO2, ACO1, POLE, ATP5J, GLRX2, ERCC2	706	67	15478	2.290516257	1	0.919831572	76.11984077
line321	GOTERM_BP_FAT	GO:0097485~neuron projection guidance	16	1.741022851	0.084109431	NRP1, WNT3A, KIF5C, DPYSL5, NRXN1, CDK5, SEMA3G, EPHA8, BCL11B, MEG3, CNTN2, POU4F2, ROBO2, EPYC, FOXD1, USP33	754	224	16650	1.577302008	1	0.915281504	81.90099666
line322	GOTERM_BP_FAT	GO:0010033~response to organic substance	143	15.56039173	0.084190923	NCBP2, MMS19, WNT3A, TLR1, CNOT2, TNFSF14, SYNCRIP, GRIN3A, BMP15, BTK, WNT1, TMEM145, HTRA1, CTGF, GNG2, ROBO2, ASPH, GNG7, CYP1A1, MADD, RELA, KRT13, NTSR1, HNRNPU, CRHR1, CCR8, SSTR3, RELT, ARRB2, PSMA3, VAMP2, ATP6V1G3, RAB10, CAV3, PAM, EID2, CAV1, MCL1, PFKFB1, OAS2, ATP6V1B1, PSMA7, CCL4, HCRTR1, MEIS2, PSMB6, FOLR2, FOLR1, HLA-DRB4, TMED10, TAF9, TFF1, IL1RAPL2, DEFB1, ESRRA, KLB, TAF7, EPRS, CIDEA, TAX1BP1, HDAC5, SFRP1, TSC1, P2RX1, EPHA8, CXCL16, P2RX2, AVPR1A, PTPN1, PDCD6, ADAR, CSH1, PTGES3, SLC5A5, UQCRC1, NRP1, LY86, UBE2G2, AP3S1, ZNF675, LRRC15, KCNJ11, ACVR1C, AKR1C4, VN1R2, HSF1, SPINT2, GNPAT, POU4F2, CDK5RAP3, NOS2, GPHB5, PSMD5, NR2F2, MT3, GPR173, RBBP4, SP100, CYP11A1, VIL1, PADI2, ADIPOR1, CDK6, NPAS4, CDK5, PRKCD, EIF4A3, CHRM5, PSME2, WNT9B, PLA2G6, CA2, CUX2, ESRP2, PTAFR, TPH2, OTUD5, LIMS1, BRSK2, TRIM13, ATP6V1G1, ZBTB17, TRIB1, GLRX2, TNFRSF1A, MEFV, LRRTM3, OXCT1, MEG3, VWC2, CD4, RTN4RL2, HSPA4, HRG, THBS1, FOXD1, HPN, FLT3, GJB6, DBH, SOD1, DENND4C, FAF2	754	2822	16650	1.118978958	1	0.914542887	81.9323015
line323	GOTERM_BP_FAT	GO:0035315~hair cell differentiation	5	0.544069641	0.084467568	LHFPL5, GRXCR1, TMC1, SOD1, ERCC2	754	37	16650	2.984084881	1	0.914314574	82.03819005
line324	GOTERM_BP_FAT	GO:0086009~membrane repolarization	5	0.544069641	0.084467568	CAV3, KCND3, ATP1B2, KCNH2, KCNIP2	754	37	16650	2.984084881	1	0.914314574	82.03819005
line325	GOTERM_BP_FAT	GO:0032869~cellular response to insulin stimulus	14	1.523394995	0.084976632	HDAC5, ESRRA, TSC1, RELA, DENND4C, AP3S1, ADIPOR1, ATP6V1G1, PTPN1, VAMP2, ATP6V1G3, RAB10, ATP6V1B1, PRKCD	754	188	16650	1.644421243	1	0.914690571	82.2315024
line326	GOTERM_MF_FAT	GO:0005216~ion channel activity	27	2.937976061	0.085062285	FXYD2, JPH3, SCN3A, GRIN3A, SLC26A1, KCNIP2, KCNJ11, KCNJ13, KCNK9, KCNQ3, SLC24A4, NMUR2, TTYH1, MTMR6, KCND3, TRPM6, HPN, TRPM5, TMC1, CACNG3, P2RX1, SLC17A3, GRM7, P2RX2, KCNH2, SCN4A, PKDREJ	706	429	15478	1.379801502	1	0.91797864	76.55919776
line327	GOTERM_BP_FAT	GO:0050804~modulation of synaptic transmission	19	2.067464635	0.085268817	JPH3, NRXN1, NPAS4, NTSR1, GRM1, CDK5, EIF4A3, PPP1R9A, SHISA9, ARRB2, GRM7, CNTN2, PLA2G6, SNAP47, CUX2, CA2, VAMP2, SYNGAP1, DBN1	754	280	16650	1.498436908	1	0.91450473	82.34156406
line328	GOTERM_BP_FAT	GO:1903317~regulation of protein maturation	8	0.870511425	0.085489084	HPN, C9, KLKB1, CNTN2, BIRC7, SUSD4, C2, THBS1	754	84	16650	2.103069344	1	0.914135075	82.42410733
line329	GOTERM_BP_FAT	GO:0048012~hepatocyte growth factor receptor signaling pathway	3	0.326441785	0.085724521	HPN, NRP1, MST1	754	11	16650	6.02242585	1	0.913806374	82.5119307
line330	GOTERM_BP_FAT	GO:0061061~muscle structure development	35	3.808487486	0.085844534	CAV3, MEF2B, EID2, CAV1, USP2, WNT3A, ELN, TNFSF14, HOXD10, LIF, WNT1, ANKRD33, HAND1, MEG3, NR2F2, ARID5B, LDB3, MYLPF, MBNL1, TNNI3, NEXN, CDK5, HNRNPU, FOXP2, HOXD9, HDAC5, NEB, ARRB2, TSC1, DYRK1B, SIX1, P2RX2, AVPR1A, MYH14, MYLK	754	589	16650	1.31218673	1	0.913181495	82.55653822
line331	GOTERM_MF_FAT	GO:0005246~calcium channel regulator activity	5	0.544069641	0.086174787	CAV3, GRM7, HPCAL4, NRXN1, TNNI3	706	37	15478	2.962636858	1	0.916345905	77.02000447
line332	GOTERM_BP_FAT	GO:0023056~positive regulation of signaling	83	9.031556039	0.086209968	SPIN1, NRP1, ATP6AP2, WNT3A, LY86, TNFSF14, TERF2IP, LGR6, BMP15, RGL2, WNT1, SHD, CDKN2A, DYNLL1, HSF1, CTGF, TARDBP, RSPO3, SNAP47, CDK5RAP3, PSMD5, ASPH, MT3, MADD, RELA, HRK, ADIPOR1, UBE2I, INHA, WLS, NRXN1, NTSR1, GRM1, PRKCD, RELT, ARRB2, INHBE, PSME2, PSMA3, TXN, CNTN2, PLA2G6, CA2, CUX2, VAMP2, KSR1, NEK6, FGD2, CAV1, MFNG, MCL1, FGR, TRIM13, PSMA7, CCL4, ITM2C, HSH2D, LIF, HCRTR1, TNFRSF1A, PSMB6, FGA, OXCT1, HLA-DRB4, CD4, THBS1, FOXD1, WDFY1, ERH, KLB, FLT3, BIRC7, SOD1, PLEKHF1, PPP1R9A, SFRP1, EPHA8, CD300A, GOLPH3, P2RX2, RASSF2, PTPN1, ZNF385A	754	1563	16650	1.172632715	1	0.913191933	82.69170138
line333	GOTERM_BP_FAT	GO:1903035~negative regulation of response to wounding	7	0.761697497	0.086539276	F11, APCS, FGA, KLKB1, HRG, THBS1, PRKCD	754	68	16650	2.273170541	1	0.91310995	82.81265113
line334	GOTERM_BP_FAT	GO:0050909~sensory perception of taste	7	0.761697497	0.086539276	TAS2R16, LPO, TRPM5, TAS2R4, RTP1, P2RX2, PIGR	754	68	16650	2.273170541	1	0.91310995	82.81265113
line335	GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	38	4.134929271	0.086797423	CSH1, NCBP2, NRP1, FGR, TSG101, MST1, AP3S1, EPHA10, ATP6V1G1, ATP6V1B1, BTK, WNT1, CTGF, MEG3, HRG, CD4, THBS1, CRIM1, MT3, ANGPT4, ACTB, HPN, NTF4, KLB, FLT3, ARID5B, RELA, VIL1, ADIPOR1, PIGR, PRKCD, TSC1, EPHA8, RASSF2, ESRP2, PTPN1, ATP6V1G3, PDCD6	754	648	16650	1.294945476	1	0.912846579	82.90690353
line336	GOTERM_MF_FAT	GO:0016667~oxidoreductase activity, acting on a sulfur group of donors	6	0.652883569	0.086912683	GRXCR1, NXNL1, TXN, STAB2, SH3BGRL3, GLRX2	706	52	15478	2.529636086	1	0.913805869	77.32094134
line337	GOTERM_BP_FAT	GO:0031345~negative regulation of cell projection organization	12	1.305767138	0.08704533	NRP1, SEMA3G, MAK, WNT3A, HRG, NRXN1, DGUOK, SYNGAP1, PRKCD, CDK5, ITM2C, MT3	754	153	16650	1.73193946	1	0.91255865	82.99695574
line338	GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	45	4.896626768	0.087455479	CAV3, FGD2, CAV1, FGR, TSG101, WNT3A, PFKFB1, MST1, ZNF675, TRPT1, LRRC15, TRIB1, CDKN2A, DIRAS3, LRRTM3, CDK5RAP3, CD4, RTN4RL2, NR2F2, THBS1, ANGPT4, MT3, FLT3, MADD, TAF7, BIRC7, CDKN3, SOD1, GRM1, PRKCD, PKIA, CDK5, CORO1C, PPP1R9A, SFRP1, TSC1, CD300A, EPHA8, RASSF2, TXN, PTPN1, DUSP8, PPP2R3C, VLDLR, ADAR	754	788	16650	1.261040946	1	0.912686957	83.14495432
line339	GOTERM_BP_FAT	GO:0007259~JAK-STAT cascade	13	1.414581066	0.087657337	CSH1, CAV1, FLT3, ADIPOR1, LRRC15, CDK5, LIF, TNFRSF1A, HSF1, CD300A, LRRTM3, RTN4RL2, PTPN1	754	171	16650	1.67876588	1	0.91228475	83.21734346
line340	GOTERM_BP_FAT	GO:0051098~regulation of binding	20	2.176278564	0.087823383	MFNG, CAV1, NRP1, TMC8, SP100, WNT3A, ZNF675, PRKCD, CDK5, HDAC5, LIF, EIF4A3, ANKRD33, HSF1, ARRB2, HAND1, TXN, MAPRE1, USP33, ERCC2	754	300	16650	1.472148541	1	0.911792841	83.27666915
